EMPLOYEE_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE_NUMBER,HIRE_DATE,JOB_ID,SALARY,COMMISSION_PCT,MANAGER_ID,DEPARTMENT_ID
245,William39,Gietz,WGIETZ39,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
246,William40,Gietz,WGIETZ40,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
247,William41,Gietz,WGIETZ41,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
248,William42,Gietz,WGIETZ42,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
249,William43,Gietz,WGIETZ43,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
250,William44,Gietz,WGIETZ44,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
251,William45,Gietz,WGIETZ45,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
252,William46,Gietz,WGIETZ46,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
253,William47,Gietz,WGIETZ47,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
254,William48,Gietz,WGIETZ48,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
255,William49,Gietz,WGIETZ49,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
256,William50,Gietz,WGIETZ50,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
257,William51,Gietz,WGIETZ51,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
258,William52,Gietz,WGIETZ52,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
259,William53,Gietz,WGIETZ53,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
260,William54,Gietz,WGIETZ54,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
261,William55,Gietz,WGIETZ55,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
262,William56,Gietz,WGIETZ56,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
263,William57,Gietz,WGIETZ57,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
264,William58,Gietz,WGIETZ58,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
265,William59,Gietz,WGIETZ59,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
266,William60,Gietz,WGIETZ60,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
267,William61,Gietz,WGIETZ61,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
268,William62,Gietz,WGIETZ62,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
269,William63,Gietz,WGIETZ63,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
270,William64,Gietz,WGIETZ64,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
271,William65,Gietz,WGIETZ65,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
272,William66,Gietz,WGIETZ66,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
273,William67,Gietz,WGIETZ67,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
274,William68,Gietz,WGIETZ68,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
275,William69,Gietz,WGIETZ69,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
276,William70,Gietz,WGIETZ70,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
277,William71,Gietz,WGIETZ71,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
278,William72,Gietz,WGIETZ72,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
279,William73,Gietz,WGIETZ73,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
280,William74,Gietz,WGIETZ74,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
281,William75,Gietz,WGIETZ75,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
282,William76,Gietz,WGIETZ76,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
283,William77,Gietz,WGIETZ77,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
284,William78,Gietz,WGIETZ78,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
285,William79,Gietz,WGIETZ79,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
286,William80,Gietz,WGIETZ80,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
287,William81,Gietz,WGIETZ81,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
288,William82,Gietz,WGIETZ82,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
289,William83,Gietz,WGIETZ83,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
290,William84,Gietz,WGIETZ84,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
291,William85,Gietz,WGIETZ85,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
292,William86,Gietz,WGIETZ86,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
293,William87,Gietz,WGIETZ87,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
294,William88,Gietz,WGIETZ88,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
295,William89,Gietz,WGIETZ89,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
296,William90,Gietz,WGIETZ90,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
297,William91,Gietz,WGIETZ91,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
298,William92,Gietz,WGIETZ92,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
299,William93,Gietz,WGIETZ93,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
300,William94,Gietz,WGIETZ94,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
301,William95,Gietz,WGIETZ95,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
302,William96,Gietz,WGIETZ96,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
303,William97,Gietz,WGIETZ97,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
304,William98,Gietz,WGIETZ98,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
305,William99,Gietz,WGIETZ99,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
306,William100,Gietz,WGIETZ100,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
307,William101,Gietz,WGIETZ101,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
308,William102,Gietz,WGIETZ102,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
309,William103,Gietz,WGIETZ103,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
310,William104,Gietz,WGIETZ104,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
311,William105,Gietz,WGIETZ105,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
312,William106,Gietz,WGIETZ106,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
313,William107,Gietz,WGIETZ107,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
314,William108,Gietz,WGIETZ108,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
315,William109,Gietz,WGIETZ109,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
316,William110,Gietz,WGIETZ110,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
317,William111,Gietz,WGIETZ111,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
318,William112,Gietz,WGIETZ112,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
319,William113,Gietz,WGIETZ113,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
320,William114,Gietz,WGIETZ114,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
321,William115,Gietz,WGIETZ115,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
322,William116,Gietz,WGIETZ116,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
323,William117,Gietz,WGIETZ117,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
324,William118,Gietz,WGIETZ118,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
325,William119,Gietz,WGIETZ119,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
326,William120,Gietz,WGIETZ120,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
327,William121,Gietz,WGIETZ121,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
328,William122,Gietz,WGIETZ122,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
329,William123,Gietz,WGIETZ123,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
330,William124,Gietz,WGIETZ124,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
331,William125,Gietz,WGIETZ125,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
332,William126,Gietz,WGIETZ126,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
333,William127,Gietz,WGIETZ127,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
334,William128,Gietz,WGIETZ128,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
335,William129,Gietz,WGIETZ129,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
336,William130,Gietz,WGIETZ130,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
337,William131,Gietz,WGIETZ131,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
338,William132,Gietz,WGIETZ132,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
339,William133,Gietz,WGIETZ133,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
340,William134,Gietz,WGIETZ134,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
341,William135,Gietz,WGIETZ135,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
342,William136,Gietz,WGIETZ136,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
343,William137,Gietz,WGIETZ137,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
344,William138,Gietz,WGIETZ138,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
345,William139,Gietz,WGIETZ139,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
346,William140,Gietz,WGIETZ140,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
347,William141,Gietz,WGIETZ141,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
348,William142,Gietz,WGIETZ142,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
349,William143,Gietz,WGIETZ143,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
350,William144,Gietz,WGIETZ144,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
351,William145,Gietz,WGIETZ145,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
352,William146,Gietz,WGIETZ146,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
353,William147,Gietz,WGIETZ147,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
354,William148,Gietz,WGIETZ148,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
355,William149,Gietz,WGIETZ149,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
356,William150,Gietz,WGIETZ150,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
357,William151,Gietz,WGIETZ151,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
358,William152,Gietz,WGIETZ152,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
359,William153,Gietz,WGIETZ153,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
360,William154,Gietz,WGIETZ154,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
361,William155,Gietz,WGIETZ155,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
362,William156,Gietz,WGIETZ156,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
363,William157,Gietz,WGIETZ157,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
364,William158,Gietz,WGIETZ158,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
365,William159,Gietz,WGIETZ159,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
366,William160,Gietz,WGIETZ160,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
367,William161,Gietz,WGIETZ161,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
368,William162,Gietz,WGIETZ162,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
369,William163,Gietz,WGIETZ163,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
370,William164,Gietz,WGIETZ164,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
371,William165,Gietz,WGIETZ165,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
372,William166,Gietz,WGIETZ166,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
373,William167,Gietz,WGIETZ167,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
374,William168,Gietz,WGIETZ168,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
375,William169,Gietz,WGIETZ169,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
376,William170,Gietz,WGIETZ170,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
377,William171,Gietz,WGIETZ171,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
378,William172,Gietz,WGIETZ172,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
379,William173,Gietz,WGIETZ173,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
380,William174,Gietz,WGIETZ174,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
381,William175,Gietz,WGIETZ175,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
382,William176,Gietz,WGIETZ176,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
383,William177,Gietz,WGIETZ177,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
384,William178,Gietz,WGIETZ178,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
385,William179,Gietz,WGIETZ179,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
386,William180,Gietz,WGIETZ180,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
387,William181,Gietz,WGIETZ181,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
388,William182,Gietz,WGIETZ182,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
389,William183,Gietz,WGIETZ183,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
390,William184,Gietz,WGIETZ184,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
391,William185,Gietz,WGIETZ185,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
392,William186,Gietz,WGIETZ186,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
393,William187,Gietz,WGIETZ187,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
394,William188,Gietz,WGIETZ188,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
395,William189,Gietz,WGIETZ189,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
396,William190,Gietz,WGIETZ190,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
397,William191,Gietz,WGIETZ191,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
398,William192,Gietz,WGIETZ192,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
399,William193,Gietz,WGIETZ193,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
400,William194,Gietz,WGIETZ194,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
401,William195,Gietz,WGIETZ195,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
402,William196,Gietz,WGIETZ196,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
403,William197,Gietz,WGIETZ197,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
404,William198,Gietz,WGIETZ198,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
405,William199,Gietz,WGIETZ199,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
451,William351,Gietz,WGIETZ351,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
452,William352,Gietz,WGIETZ352,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
453,William353,Gietz,WGIETZ353,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
454,William354,Gietz,WGIETZ354,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
455,William355,Gietz,WGIETZ355,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
456,William356,Gietz,WGIETZ356,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
457,William357,Gietz,WGIETZ357,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
458,William358,Gietz,WGIETZ358,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
459,William359,Gietz,WGIETZ359,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
460,William360,Gietz,WGIETZ360,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
461,William361,Gietz,WGIETZ361,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
462,William362,Gietz,WGIETZ362,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
463,William363,Gietz,WGIETZ363,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
464,William364,Gietz,WGIETZ364,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
465,William365,Gietz,WGIETZ365,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
466,William366,Gietz,WGIETZ366,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
467,William367,Gietz,WGIETZ367,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
468,William368,Gietz,WGIETZ368,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
469,William369,Gietz,WGIETZ369,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
470,William370,Gietz,WGIETZ370,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
471,William371,Gietz,WGIETZ371,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
472,William372,Gietz,WGIETZ372,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
473,William373,Gietz,WGIETZ373,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
474,William374,Gietz,WGIETZ374,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
475,William375,Gietz,WGIETZ375,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
476,William376,Gietz,WGIETZ376,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
477,William377,Gietz,WGIETZ377,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
478,William378,Gietz,WGIETZ378,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
479,William379,Gietz,WGIETZ379,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
480,William380,Gietz,WGIETZ380,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
481,William381,Gietz,WGIETZ381,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
482,William382,Gietz,WGIETZ382,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
483,William383,Gietz,WGIETZ383,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
484,William384,Gietz,WGIETZ384,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
485,William385,Gietz,WGIETZ385,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
486,William386,Gietz,WGIETZ386,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
487,William387,Gietz,WGIETZ387,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
488,William388,Gietz,WGIETZ388,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
489,William389,Gietz,WGIETZ389,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
490,William390,Gietz,WGIETZ390,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
491,William391,Gietz,WGIETZ391,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
492,William392,Gietz,WGIETZ392,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
493,William393,Gietz,WGIETZ393,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
494,William394,Gietz,WGIETZ394,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
495,William395,Gietz,WGIETZ395,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
496,William396,Gietz,WGIETZ396,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
497,William397,Gietz,WGIETZ397,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
498,William398,Gietz,WGIETZ398,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
499,William399,Gietz,WGIETZ399,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
500,William400,Gietz,WGIETZ400,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
501,William401,Gietz,WGIETZ401,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
502,William402,Gietz,WGIETZ402,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
503,William403,Gietz,WGIETZ403,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
504,William404,Gietz,WGIETZ404,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
505,William405,Gietz,WGIETZ405,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
506,William406,Gietz,WGIETZ406,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
507,William407,Gietz,WGIETZ407,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
508,William408,Gietz,WGIETZ408,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
509,William409,Gietz,WGIETZ409,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
510,William410,Gietz,WGIETZ410,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
511,William411,Gietz,WGIETZ411,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
512,William412,Gietz,WGIETZ412,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
513,William413,Gietz,WGIETZ413,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
514,William414,Gietz,WGIETZ414,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
515,William415,Gietz,WGIETZ415,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
516,William416,Gietz,WGIETZ416,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
517,William417,Gietz,WGIETZ417,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
518,William418,Gietz,WGIETZ418,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
519,William419,Gietz,WGIETZ419,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
520,William420,Gietz,WGIETZ420,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
521,William421,Gietz,WGIETZ421,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
522,William422,Gietz,WGIETZ422,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
523,William423,Gietz,WGIETZ423,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
524,William424,Gietz,WGIETZ424,515.123.8181,1994-06-07 00:00:00,AC_ACCOUNT,8300.00,,205,110
